molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL4073263,0.92,nM,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cc(C)on4)c4ccccc34)c2cc1OC,9.036212172654444,471.15426877199997,8,2,5.532920000000003,True
CHEMBL2180604,0.95,nM,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,9.022276394711152,445.1862375960001,8,2,3.4727400000000017,True
CHEMBL2348998,0.96,nM,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)c2)nn1C,9.017728766960431,431.17058753200007,8,2,3.164320000000001,True
CHEMBL1907764,1.0,nM,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,9.0,474.1066663280001,6,1,5.004200000000005,True
CHEMBL219584,1.0,nM,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C#Cc1cnc2ccccc2c1,9.0,430.12929782400005,2,1,6.214120000000005,True
CHEMBL410841,1.0,nM,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(F)cc5)cccc4c3)c2cc1OC,9.0,468.148535372,5,1,6.588900000000005,True
CHEMBL452569,1.0,nM,COc1ccc(NC(=O)Nc2nn(C)c3cc(Oc4ccnc5cc(OC)c(OC)cc45)ccc23)cc1,9.0,499.18556889999996,8,2,5.583600000000005,True
CHEMBL220874,1.0,nM,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C#Cc1ccc(N)nc1,9.0,395.12454679200005,3,2,4.643120000000003,True
CHEMBL270978,1.0,nM,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5cc(C)no5)cccc4c3)c2cc1OC,9.0,455.148120772,7,1,5.7462200000000045,True
CHEMBL257789,1.0,nM,CO/N=C(\C)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)-c1cn(C)nc1CC4,9.0,399.16952491200004,5,2,3.434000000000002,True
CHEMBL1945502,1.0,nM,COc1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=S)C3)cc1CCCN(C)C,9.0,467.154659132,6,2,5.338800000000004,True
CHEMBL404322,1.0,nM,C/C(=N\O)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)-c1cn(C)nc1CC4,9.0,385.15387484800004,5,3,3.261800000000002,True
CHEMBL2016900,1.0,nM,O=C(c1cccnc1)N1CCc2nc(-c3cc4cc(F)ccc4[nH]c3=O)[nH]c2C1,9.0,389.128802972,4,2,2.6508000000000003,True
CHEMBL258014,1.0,nM,CCCn1c2ccc(/C(C)=N/OC)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,9.0,441.21647510400004,6,1,4.317400000000004,True
CHEMBL272875,1.0,nM,CCNC(=O)N1CCOc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc21,9.0,409.16377083599997,6,1,3.9726000000000035,True
CHEMBL272878,1.0,nM,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3cccc(Cl)c3)c2cc1OC,9.0,491.124798484,6,1,6.128600000000004,True
CHEMBL1276980,1.0,nM,Cc1c(/C=C2\C(=O)Nc3ccc(F)cc32)[nH]c2c1C(=O)N(C[C@H](O)CN1CCOCC1)CC2,9.0,454.201633564,5,3,1.6463199999999996,True
CHEMBL429430,1.0,nM,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccccc3)c2cc1OC,9.0,457.163770836,6,1,5.4752000000000045,True
CHEMBL1277071,1.0,nM,Cc1c(/C=C2\C(=O)Nc3ccc(F)cc32)[nH]c2c1C(=O)N(CCN1CCOCC1)CCC2,9.0,438.20671894400004,4,2,2.6755200000000006,True
CHEMBL2113172,1.0,nM,COCCOc1cc2ncnc(NC3=CC(=O)C(OC)=C(Cl)C3=O)c2cc1OC,9.0,419.088412976,9,1,2.208,True
CHEMBL2349006,1.0,nM,O=C(Nc1cccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c1)c1cccc(F)c1,9.0,431.13936765600005,6,2,4.2615000000000025,True
CHEMBL5283863,1.0,nM,CCc1cccc(NC(=O)c2cccc3cc(Oc4cc(N)ncn4)ccc23)c1,9.0,384.1586258800001,5,2,4.8190000000000035,True
CHEMBL402531,1.0,nM,CCn1c2ccc(C(=O)c3cccs3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,9.0,466.1463469440001,6,1,4.849400000000005,True
CHEMBL1271641,1.0,nM,Oc1ccc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)cc1O,9.0,432.17975524799994,8,2,3.1855000000000016,True
CHEMBL3808622,1.0,nM,CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CNC5)ccc32)n[nH]1,9.0,417.1913229760001,7,3,3.927600000000001,True
