molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL1241299,3000.0,nM,Cn1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,5.522878745280337
CHEMBL220750,3000.0,nM,CN(C)[C@H]1CCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1,5.522878745280337
CHEMBL262623,3000.0,nM,Nc1ncnc2c1N=C(c1ccccc1)CCN2,5.522878745280337
CHEMBL407265,3000.0,nM,Nc1ncnc2c1N=C(c1ccc(Cl)cc1)CCN2,5.522878745280337
CHEMBL3823527,3000.0,nM,COc1ccc2nccc(Nc3cc(O)ccc3C)c2c1,5.522878745280337
CHEMBL263902,3000.0,nM,Cc1cccc(C2=Nc3c(N)ncnc3NCC2)c1,5.522878745280337
CHEMBL481968,3000.0,nM,O=C(N/N=C/c1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F)c1ccc(CO)o1,5.522878745280337
CHEMBL3642841,3000.0,nM,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(C)c(Nc3nc(C)cc(-c4cccnc4)n3)c2)cc1,5.522878745280337
CHEMBL3642830,3000.0,nM,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1C(F)(F)F,5.522878745280337
CHEMBL460746,3000.0,nM,O=C(NC(=S)Nc1ccc(O)c(-c2nc3ccccc3s2)c1)c1ccc([N+](=O)[O-])cc1,5.522878745280337
CHEMBL3701241,3029.0,nM,C=CC(=O)N1CC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,5.518700726667144
CHEMBL494272,3042.0,nM,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(N3CCOCC3)nncc2c1,5.5168407902830205
CHEMBL246167,3060.0,nM,FC(F)(F)c1c[nH]c(-c2n[nH]cc2/C=C/c2cncc3ccccc23)n1,5.514278573518419
CHEMBL45942,3080.0,nM,Cc1ccccc1Nc1nccc(-n2ccnc2-c2ccccc2)n1,5.511449283499555
CHEMBL223236,3090.0,nM,COCCn1nc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)cccc21,5.510041520575165
CHEMBL247468,3096.0,nM,c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)oc3ncnc(NCCN4CCNCC4)c23)cc1,5.509199047989145
CHEMBL2386994,3100.0,nM,Nc1ncnc2c1c(C(=O)c1cccc(NC(=O)Nc3c(F)cccc3F)c1)cn2C1CCCC1,5.508638306165727
CHEMBL196939,3100.0,nM,CNC(=O)c1ccc(-c2nnc(Nc3ccc(Cl)cc3)c3ccccc23)cc1,5.508638306165727
CHEMBL486437,3100.0,nM,COc1cc(C2=C(c3cn(COCC[Si](C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,5.508638306165727
CHEMBL1688356,3100.0,nM,c1ccc(-c2nnc(Nc3ccc4c(c3)OCCO4)[nH]2)c(NCc2ccc3[nH]ncc3c2)c1,5.508638306165727
CHEMBL4103890,3109.0,nM,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccnc4)cc3)c12,5.507379277956808
CHEMBL3753226,3110.0,nM,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1nc(-c2ccc(Cl)cc2)cs1,5.507239610973162
CHEMBL187930,3114.0,nM,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,5.5066813917678985
CHEMBL241465,3120.0,nM,Cn1cnc(NCCc2ccc3c(c2)OCO3)c1C(=O)Nc1cccc(C(F)(F)F)c1,5.505845405981557
CHEMBL1241769,3120.0,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCN1,5.505845405981557
CHEMBL1242027,3120.0,nM,COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F,5.505845405981557
CHEMBL1940179,3124.0,nM,CCc1cc2c(cc1N1CCN(C3CCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,5.5052889747947376
CHEMBL607707,3131.0,nM,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.504316932383085
CHEMBL3628795,3140.0,nM,CCOC(=O)Nc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1C,5.503070351926786
CHEMBL4079338,3145.0,nM,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,5.502379350218712
CHEMBL1688344,3160.0,nM,FC1(F)Oc2ccc(Nc3nnc(-c4cccnc4NCc4ccncc4)o3)cc2O1,5.500312917381596
CHEMBL3128237,3170.0,nM,O=C(Nc1ccc(F)cc1)Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1,5.498940737782249
CHEMBL3894814,3177.0,nM,CC(=O)Nc1cn2nc(C#Cc3ccc(NC(=O)Nc4cccc(C)c4)cc3)ccc2n1,5.497982785172852
CHEMBL3904259,3185.0,nM,Cc1ccoc1C(=O)Nc1csc(-c2cc3ccccc3n2C(N)=O)c1,5.4968905633286305
CHEMBL3752096,3200.0,nM,CCOC(=O)c1sc(NC(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)nc1C,5.494850021680094
CHEMBL4873277,3200.0,nM,O=C(Nc1ccc(Oc2cc(O)ncn2)cc1)Nc1cccc(C(F)(F)F)c1,5.494850021680094
CHEMBL1688354,3200.0,nM,c1cncc(CNc2ccccc2-c2nnc(Nc3ccc4c(c3)OCCO4)[nH]2)c1,5.494850021680094
CHEMBL4475766,3200.0,nM,NC(=O)c1c(-c2ccc3scnc3c2)nn2c1NCCCCC2,5.494850021680094
CHEMBL2325087,3200.0,nM,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc2ccccc2c1,5.494850021680094
CHEMBL524057,3200.0,nM,CCc1nn2ncccc2c1-c1ccnc(NC2CC2)n1,5.494850021680094
CHEMBL2036870,3200.0,nM,Cn1c(-c2ccnc(Nc3cccc(O)c3)n2)nc2ccccc21,5.494850021680094
CHEMBL3957826,3200.0,nM,CNC(=O)c1cc(Oc2ccc(C(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)cc2)ccn1,5.494850021680094
CHEMBL222918,3200.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(N(C)C)nn4C)cc2)c1,5.494850021680094
CHEMBL68888,3200.0,nM,N#Cc1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C1CCCC1,5.494850021680094
CHEMBL524322,3200.0,nM,Nc1nccc(/C=C/c2c(-c3ccccc3)nc3n2CCS3)n1,5.494850021680094
CHEMBL526925,3200.0,nM,Cn1cnc(-c2ccccc2)c1/C=C/c1ccnc(N)n1,5.494850021680094
CHEMBL394436,3220.0,nM,Cn1ncc(NCc2ccncc2)c1C(=O)Nc1cccc(Cl)c1,5.492144128304169
CHEMBL3739586,3220.0,nM,Cc1ccc(-n2cc3c(-c4c[nH]c(-c5ccccc5)c4-c4ccccc4)nnc(O)c3n2)cc1,5.492144128304169
CHEMBL205464,3220.0,nM,Cn1cnc(NCc2ccncc2)c1-c1nnc(Nc2ccc(-c3ccccc3)cc2)o1,5.492144128304169
CHEMBL396144,3220.0,nM,Cn1cnc(NCc2ccncc2)c1C(=O)Nc1cccc(Cl)c1,5.492144128304169
CHEMBL4783119,3230.0,nM,O=C(Nc1ccccc1)Nc1nc(Sc2c[nH]c3ccccc23)cc(N2CCCC2)n1,5.490797477668897
CHEMBL361196,3240.0,nM,O=C(Nc1ncnc2oc(-c3cccnc3)cc12)C1CC1,5.489454989793388
CHEMBL3890006,3244.0,nM,Cc1ccc(C(=O)Nc2cccc(C#Cc3ccc4nccn4n3)c2)cc1,5.4889191544608815
CHEMBL184311,3250.0,nM,Cc1ccc2c(Nc3ccc(F)c(Cl)c3)ncnn12,5.488116639021126
CHEMBL4459052,3260.0,nM,O=C(Nc1cnn(-c2ccccc2)c1)c1cccc(NS(=O)(=O)c2ccccc2)c1,5.486782399932061
CHEMBL3128218,3270.0,nM,COc1ccc(NC(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1OC,5.485452247339714
CHEMBL1242977,3270.0,nM,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2C)n1,5.485452247339714
CHEMBL3696071,3280.0,nM,NC(=O)c1c(-c2ccc(N)cc2)nsc1NC(=O)NCCCN1CCOCC1,5.484126156288321
CHEMBL3352835,3290.0,nM,COC1CCN(c2nccc(Nc3cc(NC(=O)c4c(Cl)cccc4Cl)ccn3)n2)CC1,5.482804102050025
CHEMBL3128231,3290.0,nM,O=C(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccc([N+](=O)[O-])cc1,5.482804102050025
CHEMBL3221258,3300.0,nM,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,5.481486060122112
CHEMBL3221544,3300.0,nM,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN(CC)CC)c(OC)cc23)cc1Cl.Cl,5.481486060122112
CHEMBL593221,3300.0,nM,COc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(OCCCN3CCN(C)CC3)c(OC)cc12,5.481486060122112
CHEMBL303195,3300.0,nM,CC(C)n1cc(-c2ccc(Oc3ccccc3N)cc2)c2c(N)ncnc21,5.481486060122112
CHEMBL1253834,3300.0,nM,Cn1ccc2ncnc(Oc3ccc(CC(=O)Nc4ccccc4)cc3)c21,5.481486060122112
CHEMBL2018753,3300.0,nM,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,5.481486060122112
CHEMBL3957739,3300.0,nM,CNC(=O)c1cc(Oc2ccc(NC(=O)N3CCN(C(C)(C)C)C3=O)nc2)ccn1,5.481486060122112
CHEMBL260956,3300.0,nM,COc1cc(Nc2ncc3c(=O)n(-c4c(C)cccc4C)c4nc5ccccc5n4c3n2)cc(OC)c1OCCN1CCN(C)CC1,5.481486060122112
CHEMBL3781696,3310.0,nM,COc1ccc(-c2cnc3cncc(Nc4ccc(N5CCOCC5)cc4)c3n2)cc1,5.480172006224281
CHEMBL4165354,3330.0,nM,COc1ccc(Cc2nnc3sc(-c4cc5ccccc5[nH]4)nn23)cc1,5.47755576649368
CHEMBL4069365,3350.0,nM,CC1(C)OCC(=O)Nc2cc(Nc3nc(NCC(F)(F)F)c4occc4n3)ccc21,5.474955192963154
CHEMBL240608,3350.0,nM,COc1ccc(NC(=O)c2c(C)noc2NCc2ccncc2)cc1OC,5.474955192963154
CHEMBL2018769,3350.0,nM,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN(CC)CC)c(OC)cc23)cc1Cl,5.474955192963154
CHEMBL69868,3350.0,nM,Cc1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C1CCCC1,5.474955192963154
CHEMBL4059958,3360.0,nM,CCc1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(CO)c34)cc2)c1,5.4736607226101555
CHEMBL5269016,3377.0,nM,C=CC(=O)N1CCC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)CC1,5.471468939364589
CHEMBL203149,3380.0,nM,O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1ccnc2ccccc12,5.471083299722345
CHEMBL3754627,3390.0,nM,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1c(Cl)cccc1Cl,5.4698003017969175
CHEMBL2325092,3400.0,nM,COc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,5.468521082957745
CHEMBL514942,3400.0,nM,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OC,5.468521082957745
CHEMBL3128236,3400.0,nM,O=C(Nc1ccc(Br)cc1)Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1,5.468521082957745
CHEMBL497343,3400.0,nM,Cc1ccn(-c2ccc(-n3cccn3)cc2)c(=O)c1-c1ccc2nc(N)ncc2c1,5.468521082957745
CHEMBL1085996,3400.0,nM,Cc1cc(NC(=O)OCC(C)C)ccc1-c1cnc2c(-c3cccc(N4CCN(C)CC4)c3)cnn2c1N,5.468521082957745
CHEMBL2408617,3400.0,nM,Cn1cc(-c2cnc(N)c3oc(-c4csc5cnccc45)cc23)cn1,5.468521082957745
CHEMBL4788768,3400.0,nM,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccc(C)cc4)cc3)c2cc1OC,5.468521082957745
CHEMBL3681244,3400.0,nM,Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(-c6ccccc6)cc5[nH]4)c3N)ccc2[nH]1,5.468521082957745
CHEMBL212961,3400.0,nM,CN1CCN(Cc2cccc(-c3[nH]nc4c3Cc3ccccc3-4)c2)CC1,5.468521082957745
CHEMBL1688346,3410.0,nM,c1cncc(CCNc2ncccc2-c2nnc(Nc3ccc4c(c3)OCO4)o2)c1,5.467245621007502
CHEMBL4438911,3420.0,nM,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccccc43)cc2)cc1,5.465973893943865
CHEMBL3754450,3420.0,nM,COc1cccc(C(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)c1,5.465973893943865
CHEMBL3740923,3450.0,nM,Oc1nnc(-c2c[nH]c(-c3ccccc3)c2-c2ccccc2)c2cn(-c3ccccc3)nc12,5.462180904926726
CHEMBL3780261,3450.0,nM,COc1ccc(Cc2nnc(Nc3ccc(OC)cc3)c3ccccc23)cc1,5.462180904926726
CHEMBL3740582,3450.0,nM,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1nnc(C)c2nn(-c3ccccc3)cc12,5.462180904926726
CHEMBL3740930,3450.0,nM,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccccc2)nc1C(=O)Nc1ccccc1,5.462180904926726
CHEMBL3741960,3450.0,nM,Cc1c(C(=O)c2coc3ccc(O)cc23)[nH]c(-c2ccccc2)c1-c1ccccc1,5.462180904926726
CHEMBL3742200,3450.0,nM,Oc1nnc(-c2c[nH]c(-c3ccccc3)c2-c2ccccc2)c2cn(-c3ccc(Cl)cc3)nc12,5.462180904926726
CHEMBL65848,3460.0,nM,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,5.460923901207224
CHEMBL432903,3470.0,nM,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c1C,5.459670525209127
CHEMBL264382,3470.0,nM,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,5.459670525209127
CHEMBL3128229,3480.0,nM,O=C(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccc(Br)cc1,5.458420756053419
CHEMBL3740385,3490.0,nM,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccc(Cl)cc2)nc1C(=O)Nc1ccccc1,5.45717457304082
CHEMBL3628802,3500.0,nM,Fc1ccc(Oc2ncnc3sc4c(c23)CCCC4)cc1Cl,5.455931955649724
CHEMBL307476,3500.0,nM,CN(c1ccc(Cl)cc1)c1nnc(Cc2ccncc2)c2ccccc12,5.455931955649724
CHEMBL191336,3500.0,nM,OCCCNc1cc(-c2ncnc(Nc3cccc(Cl)c3)n2)ccn1,5.455931955649724
CHEMBL470073,3500.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3cnc4cc(C)nn4c3N)cc2)c1,5.455931955649724
CHEMBL4078084,3503.0,nM,Cc1n[nH]c2nccc(-c3ccc(NC(=O)NCc4ccco4)cc3)c12,5.455559862682307
CHEMBL3660306,3505.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccnc(-c4cc[nH]c4)c3)cc2)c1,5.455311977697322
CHEMBL3752391,3510.0,nM,CC(=O)c1sc(NC(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)nc1C,5.454692883534176
CHEMBL4794661,3510.0,nM,COc1cc(NC(=O)Nc2nc(Nc3cc(OC)cc(OC)c3)cc(Sc3c[nH]c4ccccc34)n2)cc(OC)c1,5.454692883534176
CHEMBL3323600,3520.0,nM,Fc1cccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)c1,5.453457336521868
CHEMBL4582488,3520.0,nM,O=C(Nc1ccccc1)Nc1ccc(C(=O)N/N=C2\C(=O)Nc3ccc(Br)cc32)cc1,5.453457336521868
CHEMBL512840,3530.0,nM,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cncnc1,5.452225294612178
CHEMBL378165,3540.0,nM,Cn1cnc(NCc2cccc3ncccc23)c1-c1nnc(Nc2ccc(Cl)cc2)o1,5.450996737974212
CHEMBL206567,3550.0,nM,COc1cc2ncn(Cc3ccccc3C(=O)Nc3ccc(Cl)cc3)c2cc1OC,5.449771646944906
CHEMBL362030,3550.0,nM,COc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1,5.449771646944906
CHEMBL429455,3550.0,nM,Cc1noc(NCc2ccncc2)c1C(=O)Nc1ccc(OC(F)(F)F)cc1,5.449771646944906
CHEMBL296204,3570.0,nM,[O-][n+]1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,5.447331783887806
CHEMBL176702,3600.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CNCCO)c1,5.443697499232712
CHEMBL3931691,3600.0,nM,CCc1ccc(-c2cc(C(=O)Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncn2)cc1,5.443697499232712
CHEMBL5196567,3600.0,nM,Clc1ccc(-[n+]2cc3c4c(ccn3c2)c2ccccc2n4CCCc2ccccc2)c(Cl)c1.[Cl-],5.443697499232712
CHEMBL190351,3600.0,nM,CCN(CC)CCCCNc1cc2nc(N)c(-c3ccccc3)cc2cn1,5.443697499232712
CHEMBL198946,3600.0,nM,COc1ccc(Cl)c(Nc2ncnc3cc(OCCN4CCCC4)cc(OC(C)C)c23)n1,5.443697499232712
CHEMBL403522,3600.0,nM,COc1cc(Nc2ncc3c(=O)n(-c4c(C)cccc4C)c4nc5ccccc5n4c3n2)ccc1N1CCN(C)CC1,5.443697499232712
CHEMBL464210,3600.0,nM,CNC(=O)c1cc(Nc2ccc(-c3nc4ccccc4s3)cc2)ccn1,5.443697499232712
CHEMBL4473129,3630.0,nM,O=C1Nc2ccc(Br)cc2/C1=N/NC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,5.440093374963888
CHEMBL3894545,3647.0,nM,Cc1ccc(F)c(C(=O)Nc2csc(-c3cc4ccccc4n3C(N)=O)c2)c1,5.438064236686219
CHEMBL3109402,3660.0,nM,COc1cc2nc(C)oc2c(C[C@]2(C)[C@@H](C)CC[C@@]3(C)C(C)=CCC[C@@H]23)c1O,5.436518914605589
CHEMBL3752752,3660.0,nM,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1cccc(C(F)(F)F)c1,5.436518914605589
CHEMBL3780801,3680.0,nM,COc1ccc(Cc2nnc(Nc3ccccc3Cl)c3ccccc23)cc1,5.434152181326482
CHEMBL382647,3680.0,nM,O=C(Nc1ccc(N2CCOCC2)cc1)c1scnc1CCc1cnoc1,5.434152181326482
CHEMBL68663,3680.0,nM,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)c(CN1CCOCC1)n2C1CCCC1,5.434152181326482
CHEMBL3701243,3686.0,nM,COc1cc(C#Cc2nn(C3CN(C(=O)/C=C/CN(C)C)C3)c3ncnc(N)c23)cc(OC)c1,5.433444669116945
CHEMBL4066302,3695.0,nM,Cc1cc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)ccc1N1CCN(C)CC1,5.432385557269155
CHEMBL2322138,3700.0,nM,c1cc2c(ncc3ncn(C4CCCCC4)c32)[nH]1,5.431798275933005
CHEMBL3221267,3700.0,nM,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN(CC)CC)c(OC)cc23)cc1C.Cl,5.431798275933005
CHEMBL2018771,3700.0,nM,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN(CC)CC)c(OC)cc23)cc1C,5.431798275933005
CHEMBL101682,3700.0,nM,O=C(Nc1ccccc1F)c1ccccc1NCc1ccc(F)cc1,5.431798275933005
CHEMBL4459564,3710.0,nM,O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,5.430626090384954
CHEMBL4559188,3740.0,nM,O=C(Nc1ccc(Cl)cc1)Nc1ccc(C(=O)N/N=C2\C(=O)Nc3ccc(Br)cc32)cc1,5.427128397799519
CHEMBL1241859,3780.0,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNCC1,5.422508200162774
CHEMBL411050,3784.0,nM,Cc1ccc(NC(=O)c2cnoc2C)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,5.422048872270245
CHEMBL3960972,3786.0,nM,CC(C(N)=O)c1ccccc1CCc1nc(Nc2cn[nH]c2)ncc1Cl,5.421819390372223
CHEMBL4458736,3790.0,nM,COc1ccc(NC(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(F)cc43)cc2)cc1,5.421360790031928
CHEMBL3422067,3800.0,nM,O=C(NCC1(N2CCOCC2)CCCCC1)c1ccc2[nH]nc(-c3ccc(N4CCOCC4)cc3)c2c1,5.42021640338319
CHEMBL3690541,3800.0,nM,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4nccc(O)n4)ccn23)c1,5.42021640338319
CHEMBL606245,3800.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12,5.42021640338319
CHEMBL46785,3810.0,nM,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,5.41907502432438
CHEMBL3628793,3820.0,nM,CCOC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1C,5.417936637088291
CHEMBL4781578,3820.0,nM,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(CCC(N)=O)cc32)c1C,5.417936637088291
CHEMBL3753534,3840.0,nM,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1ccc(Cl)cc1,5.415668775632469
CHEMBL4101428,3857.0,nM,Cc1n[nH]c2nccc(-c3ccc(NC(=O)NCCCc4ccccc4)cc3)c12,5.413750361133959
CHEMBL4224707,3864.0,nM,CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3ccc(F)c(F)c3)c2)nc1,5.412962882256544
CHEMBL3781003,3870.0,nM,COc1ccc(Cc2nnc(Nc3ccc(Cl)cc3)c3ccccc23)cc1,5.412289034981089
CHEMBL3128224,3870.0,nM,COc1ccc(S(=O)(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1,5.412289034981089
CHEMBL382797,3870.0,nM,FC(F)(F)c1cccc(Nc2nnc(-c3cccnc3CCc3ccc4[nH]ncc4c3)o2)c1,5.412289034981089
CHEMBL3657546,3895.0,nM,Cc1nn(-c2ccnc(Nc3ccc4oc(C)c(Cl)c4c3)n2)cc1CN1CC(O)C1,5.409492537991417
CHEMBL3577124,3900.0,nM,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,5.4089353929735005
CHEMBL1254591,3900.0,nM,CCCNC(=O)Nc1ccc(Oc2ncnc3ccn(C)c23)cc1,5.4089353929735005
CHEMBL565612,3900.0,nM,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,5.4089353929735005
CHEMBL3827870,3900.0,nM,COc1ccc2c(c1)C(=O)c1c-2n(-c2ccc(OCCN(C)C)cc2)c(=O)c2cc(OC)ccc12,5.4089353929735005
CHEMBL513495,3900.0,nM,O=C(c1ccccc1NCc1ccc2ncccc2c1)c1c[nH]c2ccc(Cl)cc12,5.4089353929735005
CHEMBL3589812,3920.0,nM,O=C(Nc1ccc(F)cc1)Nc1ccc(/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1,5.406713932979542
CHEMBL4448494,3934.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C,5.405165644416682
CHEMBL4075886,3937.0,nM,CCCCS(=O)(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)c2ccccc12,5.404834585209771
CHEMBL4087656,3940.0,nM,Cc1ccc(N2CCN(C)CC2)c(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)c1,5.404503778174426
CHEMBL4577123,3950.0,nM,O=C(Nc1ccccc1)Nc1ccc(C(=O)N/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1,5.403402904373539
CHEMBL3753854,3950.0,nM,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1ccccc1Cl,5.403402904373539
CHEMBL2023488,3954.0,nM,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1CC(=O)Nc1cn(C)nc1C,5.4029633350223465
CHEMBL3780570,3970.0,nM,COc1ccc(Cc2nnc(Nc3cccc(C(F)(F)F)c3)c3ccccc23)cc1,5.401209493236885
CHEMBL4436907,3980.0,nM,O=C(Nc1ccc(Cl)cc1)Nc1ccc(C(=O)N/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1,5.400116927926312
CHEMBL2018746,4000.0,nM,CCCC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,5.3979400086720375
CHEMBL278965,4000.0,nM,CNc1ncnc(-c2cccnc2Oc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)ccc2C)n1,5.3979400086720375
CHEMBL244300,4000.0,nM,CS(=O)(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc2s1,5.3979400086720375
CHEMBL371239,4000.0,nM,CN1CCN(C(=O)c2cc3c(-c4ccccc4)[nH]nc3s2)CC1,5.3979400086720375
CHEMBL260306,4000.0,nM,COc1cc(Nc2ncc3c(=O)n(-c4c(C)cccc4C)c4nc5ccccc5n4c3n2)cc(OC)c1OCCCN1CCN(C)CC1,5.3979400086720375
CHEMBL405233,4000.0,nM,Cc1ccc(C2=Nc3c(N)ncnc3NCC2)cc1,5.3979400086720375
CHEMBL4228868,4016.0,nM,CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3ccc(F)c(Cl)c3)c2)nc1,5.396206295863037
CHEMBL3962623,4030.0,nM,Cc1ccc(NC(=O)Nc2ccc(C3CN=C4c5ccccc5NC(=O)N4C3)cc2)cc1,5.39469495385889
CHEMBL431038,4040.0,nM,COc1ccc(-c2cncc(-c3nc(-c4ccccc4)c(NC(C)=O)o3)c2)cc1,5.393618634889394
CHEMBL3702616,4050.0,nM,CCCCNC(=O)c1cccc(N2CCc3nc(N)ncc3C2)c1,5.392544976785331
