molecule_chembl_id,smiles,pIC50,ROMol,tanimoto_maccs,tanimoto_morgan,dice_maccs,dice_morgan
CHEMBL3685262,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(Cl)cc4)c3)ncnc12,10.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bae3700>,0.4909090909090909,0.25874125874125875,0.6585365853658537,0.4111111111111111
CHEMBL3685252,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(Cl)c4)c3)ncnc12,9.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bba0340>,0.4909090909090909,0.25874125874125875,0.6585365853658537,0.4111111111111111
CHEMBL518666,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cn(CCNc2ncnc3ccsc23)nn1,6.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb60ac0>,0.3698630136986301,0.25874125874125875,0.54,0.4111111111111111
CHEMBL3685243,Cc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,9.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bba02e0>,0.43636363636363634,0.25874125874125875,0.6075949367088608,0.4111111111111111
CHEMBL3685211,COc1ccc(C(=O)Nc2ccc(C)c(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,8.040958607678906,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb54e80>,0.5423728813559322,0.2585034013605442,0.7032967032967034,0.41081081081081083
CHEMBL3685271,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(F)cc34)c2)cc1,9.602059991327964,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bba0fa0>,0.5964912280701754,0.2585034013605442,0.7472527472527473,0.41081081081081083
CHEMBL3685223,NC(=O)c1cccc2c(NCc3cccc(Nc4ccc5ccccc5n4)c3)ncnc12,7.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb3ee20>,0.4339622641509434,0.2585034013605442,0.6052631578947368,0.41081081081081083
CHEMBL3670476,COc1cc(C(N)=O)c2ncnc(NCc3cccc(NC(=O)c4ccc(F)cc4)c3)c2c1,9.397940008672036,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bba9e20>,0.5964912280701754,0.2585034013605442,0.7472527472527473,0.41081081081081083
CHEMBL3639693,CN(C)c1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccn1,8.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb52400>,0.3870967741935484,0.2585034013605442,0.5581395348837209,0.41081081081081083
CHEMBL3685232,COc1ccc(C(=O)NCc2cccc(Nc3ncnc4c(C(N)=O)cc(O)cc34)c2)cc1,6.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb5b6a0>,0.5084745762711864,0.2585034013605442,0.6741573033707865,0.41081081081081083
CHEMBL578061,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,6.373659632624958,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb68760>,0.4772727272727273,0.25833333333333336,0.6461538461538462,0.4105960264900662
CHEMBL3685281,CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)c(F)c2)c1,9.337242168318426,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bbad2e0>,0.631578947368421,0.2582781456953642,0.7741935483870968,0.4105263157894737
CHEMBL1258379,COc1ccc(Nc2nc(-c3cccc(NS(=O)(=O)c4cccnc4)c3)cn3ccnc23)cc1,5.346787486224656,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b85a00>,0.4189189189189189,0.2582781456953642,0.5904761904761905,0.4105263157894737
CHEMBL2170433,N#Cc1ccccc1Nc1ccnc(Nc2ccccc2)n1,6.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb70a60>,0.5111111111111111,0.25806451612903225,0.6764705882352942,0.41025641025641024
CHEMBL301018,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,5.187086643357144,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b86e20>,0.6938775510204082,0.25806451612903225,0.8192771084337349,0.41025641025641024
CHEMBL4218369,CNc1ncc2c(-c3ccc(N4CCN(C)CC4)nc3)nn(Cc3cn(Cc4ccccc4)nn3)c2n1,6.136677139879544,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb6d4c0>,0.32857142857142857,0.2578616352201258,0.4946236559139785,0.41
CHEMBL1643144,CCOc1ccc2nc(Nc3nc(O)c4ccccc4n3)nc(C)c2c1,4.776763726897002,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b89040>,0.6037735849056604,0.25757575757575757,0.7529411764705882,0.40963855421686746
CHEMBL272252,COc1ccc2c(Oc3ccc4c(C(N)=O)cccc4c3)ccnc2c1,5.080921907623926,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b87940>,0.5102040816326531,0.25757575757575757,0.6756756756756757,0.40963855421686746
CHEMBL1651476,Cc1cc(Nc2nn(Cc3ccc(F)cc3)c(=O)c3ccccc23)n[nH]1,7.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb441c0>,0.5076923076923077,0.25757575757575757,0.673469387755102,0.40963855421686746
CHEMBL3670439,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc2ccccc12,9.18045606445813,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb4d280>,0.5,0.25757575757575757,0.6666666666666666,0.40963855421686746
CHEMBL1801134,Cc1cc(Nc2nc(Sc3ccc(F)cc3)cn3c(-c4cn[nH]c4)cnc23)sn1,7.070581074285707,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb5d160>,0.38461538461538464,0.2571428571428571,0.5555555555555556,0.4090909090909091
CHEMBL3670440,NC(=O)c1cc(NCc2cccnc2)cc2c(NCc3ccccc3)ncnc12,5.161150909262744,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b870a0>,0.4339622641509434,0.2571428571428571,0.6052631578947368,0.4090909090909091
CHEMBL1173586,CCOC(=O)CCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,6.099086932262331,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb6dc40>,0.44776119402985076,0.2571428571428571,0.6185567010309279,0.4090909090909091
CHEMBL3719241,CC(C)(Nc1ccc(Cl)c(O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,6.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb653a0>,0.5692307692307692,0.2571428571428571,0.7254901960784313,0.4090909090909091
CHEMBL2170586,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3-c3ccccc3)n2)cc1,6.826813731587726,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb5eb20>,0.5416666666666666,0.2571428571428571,0.7027027027027027,0.4090909090909091
CHEMBL1094400,NC(=O)c1nn(-c2ccccc2)c2c1CCc1cnc(Nc3ccccc3)nc1-2,5.627087997029893,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b83c40>,0.45,0.2571428571428571,0.6206896551724138,0.4090909090909091
CHEMBL4861838,COc1ccc2c(NCCc3cnc(NC(=O)Nc4cccc(Cl)c4)s3)ncnc2c1,8.045757490560675,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb54d60>,0.5151515151515151,0.2569444444444444,0.68,0.4088397790055249
CHEMBL3680577,N#CCc1ccc(Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)nc1,9.0,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb42520>,0.41818181818181815,0.2569444444444444,0.5897435897435898,0.4088397790055249
CHEMBL2436978,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,6.96657624451305,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb5b3a0>,0.27692307692307694,0.25675675675675674,0.43373493975903615,0.40860215053763443
CHEMBL3685247,CCOc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,9.886056647693165,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb79b20>,0.5084745762711864,0.25675675675675674,0.6741573033707865,0.40860215053763443
CHEMBL3593295,CCN1CCN(c2cc(Nc3ncc(-c4ccc(NC(=O)c5ccccc5)cc4)s3)nc(C)n2)CC1,6.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb5e580>,0.37681159420289856,0.2564102564102564,0.5473684210526316,0.40816326530612246
CHEMBL4166291,Cc1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,7.255707016877324,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb575e0>,0.5409836065573771,0.2564102564102564,0.7021276595744681,0.40816326530612246
CHEMBL4794556,CCC(=O)Nc1nc2ccc(-c3ccc4ncn(CCc5c[nH]c6ccccc56)c(=O)c4c3)cc2[nH]1,7.566710314804974,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb72b80>,0.47761194029850745,0.2564102564102564,0.6464646464646465,0.40816326530612246
CHEMBL1257210,c1ccc(Nc2nc(-c3cccnc3)cn3ccnc23)cc1,5.173925197299173,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b86ee0>,0.4,0.256,0.5714285714285714,0.40764331210191085
CHEMBL491759,Fc1ccc(Nc2ncc(F)c(Nc3ccc(F)cc3)n2)cc1,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb63e80>,0.6136363636363636,0.256,0.7605633802816901,0.40764331210191085
CHEMBL1801112,Cc1cc(Nc2nc(C(F)(F)F)cn3c(-c4cn[nH]c4)cnc23)sn1,7.568636235841012,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb72a60>,0.3968253968253968,0.2558139534883721,0.5681818181818182,0.4074074074074074
CHEMBL2170602,O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3C(=O)O)n2)cc1,8.4089353929735,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb4c460>,0.5576923076923077,0.2556390977443609,0.7160493827160493,0.40718562874251496
CHEMBL4290132,COc1cccc2c(Nc3cc(C)[nH]n3)nc(Cc3ccccc3)nc12,7.387216143280264,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb59ca0>,0.45,0.2556390977443609,0.6206896551724138,0.40718562874251496
CHEMBL1173152,C[C@@H](CO)Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,6.101274818410507,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb6db80>,0.48333333333333334,0.2556390977443609,0.651685393258427,0.40718562874251496
CHEMBL4293467,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1C(F)(F)F,6.892790030352131,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb5bee0>,0.421875,0.2556390977443609,0.5934065934065934,0.40718562874251496
CHEMBL2170422,O=C(O)c1cccc(Nc2ncc(F)c(Nc3ccccc3C(=O)O)n2)c1,8.292429823902063,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb50460>,0.5576923076923077,0.2556390977443609,0.7160493827160493,0.40718562874251496
CHEMBL2030976,Cc1ccc(-c2nn(-c3ccccc3)cc2C(=O)Nc2ccc(Cl)cc2)cc1,5.319664486585436,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b85ca0>,0.5686274509803921,0.25547445255474455,0.725,0.4069767441860465
CHEMBL4872426,CCc1cc(Nc2nc(NCc3ccc(Cl)cc3)nc3cccc(C)c23)n[nH]1,5.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b81760>,0.4126984126984127,0.25547445255474455,0.5842696629213483,0.4069767441860465
CHEMBL1277383,CC1=C(C(=O)Nc2ccc(F)c(Cl)c2)C(c2ccco2)n2c(nc3ccccc32)N1,5.24184537803261,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b86700>,0.5833333333333334,0.2553191489361702,0.7368421052631579,0.4067796610169492
CHEMBL1079713,Clc1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb72760>,0.4166666666666667,0.2553191489361702,0.5882352941176471,0.4067796610169492
CHEMBL4860332,CCc1cc(Nc2nc(NCc3ccc(Cl)cc3OC)nc3cccc(C)c23)n[nH]1,5.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b816a0>,0.5223880597014925,0.2553191489361702,0.6862745098039216,0.4067796610169492
CHEMBL459886,CN1CCN(c2ccnc(Nc3ccc(-c4nc5ccccc5s4)cc3)n2)CC1,6.075720713938118,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb6dfa0>,0.34328358208955223,0.2553191489361702,0.5111111111111111,0.4067796610169492
CHEMBL3670473,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(F)c(F)c4)c3)ncnc12,8.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb42b20>,0.5272727272727272,0.25517241379310346,0.6904761904761905,0.4065934065934066
CHEMBL562030,Cn1nc(C(=O)NCc2ccccc2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,6.427128397799519,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb65e20>,0.4153846153846154,0.25517241379310346,0.5869565217391305,0.4065934065934066
CHEMBL3680578,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5nc[nH]c5c4)c3)ncnc12,9.0,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb426a0>,0.39655172413793105,0.2550335570469799,0.5679012345679012,0.40641711229946526
CHEMBL429743,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)c2cc1OC,6.430626090384954,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb65d00>,0.6470588235294118,0.2549019607843137,0.7857142857142857,0.40625
CHEMBL3685214,NC(=O)c1cccc2c(NC(CCN3CCCCC3)c3cccc(Nc4ccccn4)c3)ncnc12,7.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb44520>,0.359375,0.25477707006369427,0.5287356321839081,0.40609137055837563
CHEMBL3680492,CN1CCN(c2ccc(C(=O)Nc3cccc(CNc4nncc5c(C(N)=O)cccc45)c3)cc2C(F)(F)F)CC1,8.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb4c0a0>,0.4305555555555556,0.2545454545454545,0.6019417475728155,0.4057971014492754
CHEMBL3675336,NC(=O)c1cccc2c(Nc3ccc(F)c(Cl)c3)ncnc12,5.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b869a0>,0.625,0.2540983606557377,0.7692307692307693,0.40522875816993464
CHEMBL244839,O=C(O)c1ccccc1Nc1ccnc(Nc2ccccc2)n1,7.100179497572904,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb58be0>,0.5102040816326531,0.25396825396825395,0.6756756756756757,0.4050632911392405
CHEMBL1830668,Cc1cc2ncc(S(=O)(=O)c3ccccc3)c(-c3ccccc3)n2n1,6.995678626217357,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb5df40>,0.3088235294117647,0.25384615384615383,0.47191011235955055,0.4049079754601227
CHEMBL1651471,Cc1cccc(-n2nc(Nc3cc(C)[nH]n3)c3ccccc3c2=O)c1,7.619788758288394,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb38580>,0.4918032786885246,0.25384615384615383,0.6593406593406593,0.4049079754601227
CHEMBL1651470,Cc1ccc(-n2nc(Nc3cc(C)[nH]n3)c3ccccc3c2=O)cc1,7.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb38b80>,0.4918032786885246,0.25384615384615383,0.6593406593406593,0.4049079754601227
CHEMBL1651473,Cc1cc(Nc2nn(-c3ccc(F)cc3)c(=O)c3ccccc23)n[nH]1,7.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb59400>,0.5666666666666667,0.25384615384615383,0.723404255319149,0.4049079754601227
CHEMBL4285937,Cc1ccc(C(=O)c2nc(Nc3cc(C)[nH]n3)c3ccc(Cl)cc3n2)cc1,5.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b81a60>,0.45614035087719296,0.2537313432835821,0.6265060240963856,0.40476190476190477
CHEMBL1091643,Cc1cc2[nH]nc(/C=C/c3ccccc3)c2cc1NC(=O)Cc1ccccc1,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb72280>,0.42857142857142855,0.2536231884057971,0.6,0.4046242774566474
CHEMBL3670420,NC(=O)c1cccc2c(NCc3ccc(Oc4ccccc4)cc3)ncnc12,5.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b85820>,0.5471698113207547,0.2536231884057971,0.7073170731707317,0.4046242774566474
CHEMBL2030988,CCOc1ccc(NC(=O)c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)cc1,6.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb604c0>,0.625,0.2535211267605634,0.7692307692307693,0.4044943820224719
CHEMBL3670421,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4ccccc4F)c3)ncnc12,6.508638306165727,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb6bb20>,0.5263157894736842,0.2534246575342466,0.6896551724137931,0.40437158469945356
CHEMBL3670467,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,9.537602002101044,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bba9280>,0.5263157894736842,0.2534246575342466,0.6896551724137931,0.40437158469945356
CHEMBL1091617,COc1ccc(OC)c(CC(=O)Nc2cc3c(/C=C/c4ccccc4)n[nH]c3cc2C)c1,7.376750709602099,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb59f40>,0.4838709677419355,0.2534246575342466,0.6521739130434783,0.40437158469945356
CHEMBL1257445,O=C(Nc1ccc(Nc2nc(-c3cccnc3)cn3ccnc23)cc1)c1ccccc1,5.425968732272281,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b85160>,0.46153846153846156,0.2534246575342466,0.631578947368421,0.40437158469945356
CHEMBL3680500,CNc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cn1,9.161150909262744,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb4d220>,0.42857142857142855,0.2534246575342466,0.6,0.40437158469945356
CHEMBL3670425,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4cccc(F)c4)c3)ncnc12,8.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb42a00>,0.49122807017543857,0.2534246575342466,0.6588235294117647,0.40437158469945356
CHEMBL3670454,Cc1cccc(NC(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,8.67778070526608,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb49220>,0.43859649122807015,0.2534246575342466,0.6097560975609756,0.40437158469945356
CHEMBL1173116,Oc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1,6.1938200260161125,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb73a60>,0.5254237288135594,0.2534246575342466,0.6888888888888889,0.40437158469945356
CHEMBL3670423,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4cccc(Cl)c4)c3)ncnc12,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b80dc0>,0.49122807017543857,0.2534246575342466,0.6588235294117647,0.40437158469945356
CHEMBL3685257,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1OC,9.508638306165729,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bba9520>,0.5333333333333333,0.25333333333333335,0.6956521739130435,0.40425531914893614
CHEMBL3680509,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c(OC)c1,9.113509274827518,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb4d820>,0.5333333333333333,0.25333333333333335,0.6956521739130435,0.40425531914893614
CHEMBL3675538,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)c(F)c2)c1,9.69897000433602,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bba0760>,0.5,0.2532467532467532,0.6666666666666666,0.40414507772020725
CHEMBL3675416,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)c(F)c2)c1,8.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb42880>,0.5714285714285714,0.2532467532467532,0.7272727272727273,0.40414507772020725
CHEMBL3675502,COc1ccc(COc2cc(C(N)=O)c3ncnc(NC(CN(C)C)c4cccc(F)c4)c3c2)cc1,7.568636235841012,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb72b20>,0.5074626865671642,0.2532467532467532,0.6732673267326733,0.40414507772020725
CHEMBL3109949,COc1ccc(Nc2cc3[nH]c(-c4cn[nH]c4)cc3cn2)cc1,5.7447274948966935,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b82dc0>,0.5283018867924528,0.25196850393700787,0.691358024691358,0.4025157232704403
CHEMBL1651481,Cc1cc(Nc2nn(Cc3ccncc3)c(=O)c3ccccc23)n[nH]1,6.568636235841012,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb60f40>,0.4461538461538462,0.25190839694656486,0.6170212765957447,0.4024390243902439
CHEMBL402932,O=C(O)c1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,6.534617148551582,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb6b5e0>,0.4,0.25190839694656486,0.5714285714285714,0.4024390243902439
CHEMBL1651478,COc1ccc(Cn2nc(Nc3cc(C)[nH]n3)c3ccccc3c2=O)cc1,7.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb3eac0>,0.47058823529411764,0.2518518518518518,0.64,0.40236686390532544
CHEMBL3680602,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)CC(F)(F)F)c1,8.508638306165727,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb49d00>,0.5370370370370371,0.2517985611510791,0.6987951807228916,0.40229885057471265
CHEMBL270754,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,5.443697499232712,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b84f40>,0.5192307692307693,0.2517985611510791,0.6835443037974683,0.40229885057471265
CHEMBL3680575,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2(C(F)(F)F)CC2)c1,9.065501548756432,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb4dd60>,0.5272727272727272,0.2517482517482518,0.6904761904761905,0.4022346368715084
CHEMBL3685305,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4c(F)cc(Cl)cc4F)c3)ncnc12,10.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bae38e0>,0.5454545454545454,0.25170068027210885,0.7058823529411765,0.40217391304347827
CHEMBL3680422,CNCC(Nc1ncnc2c(C(N)=O)cc(OCc3ccccc3)cc12)c1ccccc1,6.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb684c0>,0.4838709677419355,0.25170068027210885,0.6521739130434783,0.40217391304347827
CHEMBL3685263,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(O)c(F)c2)c1,8.0,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb54f40>,0.6730769230769231,0.25170068027210885,0.8045977011494253,0.40217391304347827
CHEMBL3675444,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)c(O)c2)c1,9.013228265733757,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb42400>,0.6730769230769231,0.25170068027210885,0.8045977011494253,0.40217391304347827
CHEMBL3685304,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)c(O)c2)c1,11.0,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb37940>,0.6730769230769231,0.25170068027210885,0.8045977011494253,0.40217391304347827
CHEMBL3680402,COc1ccc(C(=O)Nc2cc([C@@H](C)Nc3nccc4c(C(N)=O)cccc34)ccc2F)cc1F,9.920818753952377,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb79760>,0.6538461538461539,0.25165562913907286,0.7906976744186046,0.4021164021164021
CHEMBL3680566,Cn1ccc2cc(C(=O)Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)ccc21,9.2518119729938,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bbada00>,0.3870967741935484,0.25165562913907286,0.5581395348837209,0.4021164021164021
CHEMBL3680424,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(OCCO)c4)c3)ncnc12,8.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb503a0>,0.4461538461538462,0.25165562913907286,0.6170212765957447,0.4021164021164021
CHEMBL1098666,CC(C)(C)n1ncc(-c2ccnc3[nH]ccc23)c1-c1ccc(NC(=O)Nc2ccccc2)cc1,5.238824186844269,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b86760>,0.4666666666666667,0.25165562913907286,0.6363636363636364,0.4021164021164021
CHEMBL3685217,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4n[nH]c5ccc(Cl)cc45)c3)ncnc12,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb726a0>,0.421875,0.25165562913907286,0.5934065934065934,0.4021164021164021
CHEMBL1808336,CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccccc3OC)nc1-2,5.499214827082544,<rdkit.Chem.rdchem.Mol object at 0x7f7b23b84760>,0.5,0.25161290322580643,0.6666666666666666,0.4020618556701031
CHEMBL3646210,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C[C@H](C)O)c5)cnc(N)c34)cc2)c1,6.60500579008149,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb60a00>,0.375,0.25161290322580643,0.5454545454545454,0.4020618556701031
CHEMBL1651458,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5ccc(Cn6cccn6)cc5)nc34)CC2)no1,8.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb49b80>,0.4142857142857143,0.25161290322580643,0.5858585858585859,0.4020618556701031
CHEMBL3680411,COCCN(C)c1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccn1,8.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb501c0>,0.36619718309859156,0.25161290322580643,0.5360824742268041,0.4020618556701031
CHEMBL2386816,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NC(=O)Nc5ccccn5)cc4)n[nH]3)cc2)CC1,6.214670164989233,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb73700>,0.3611111111111111,0.25157232704402516,0.5306122448979592,0.4020100502512563
CHEMBL1094135,COc1ccccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,6.216811308924743,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb735e0>,0.53125,0.25,0.6938775510204082,0.4
CHEMBL1089116,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,6.199970640755866,<rdkit.Chem.rdchem.Mol object at 0x7f7b2bb738e0>,0.4426229508196721,0.25,0.6136363636363636,0.4
