chembl_id,smiles,IC50[nM]
CHEMBL3774982,FC(F)(F)c1cc(Nc2ncnc3c2cc2N(CCC[NH+]4CCOCC4)C(=O)COc2c3)ccc1,829.2
CHEMBL2385968,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#N)cncc2-c2ccc(NC(=O)/C=C/C[NH+](C)C)cc2)c1,660.0
CHEMBL1683958,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(/C=N/OCCN3CCOCC3)c(C)ncn2)c1,68.0
CHEMBL357097,N(Cc1ccccc1)c1ncnc2c1[nH]c1c2cccc1,460.0
CHEMBL271617,Brc1cc(N)c(Nc2ncnc3c2cncc3)cc1,25.7
CHEMBL76904,Oc1c(O)ccc(C=C(C#N)C#N)c1,34999.99
CHEMBL215716,Fc1c(OCc2ccccc2)ccc(Nc2ncnc3c2cc(-c2oc(CN4CC[SH0](=O)CC4)cc2)cc3)c1,16.0
CHEMBL2437225,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(C[NH2+]CCNS(=O)(=O)C)cc2)cc3)c1,18.7
CHEMBL291496,Brc1cc(Nc2ncnc3c2nc(Cl)cc3)ccc1,18.0
CHEMBL445572,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(CN(CCS(=O)(=O)C)Cc4ccccc4)cc2)cc3)c1,90.0
CHEMBL3234865,O=[N+]([O-])c1n(CC(=O)N/N=C/c2c(Oc3ccc(C)cc3)nc3c(c2)cccc3)c(C)nc1,7670.0
CHEMBL355269,O=C(N(C)C)CN1CCC(n2c3ncnc(N)c3c(-c3cc(OC)ccc3)c2)CC1,750.0
CHEMBL1240544,Clc1c(O)cc(-c2nn([C@H](C[NH3+])C)c3ncnc(N)c23)cc1,9140.0
CHEMBL116012,Brc1cc(Nc2c(C#N)cnc3c2cc(NC(=O)/C=C/CN2CCOCC2)c(OCC)c3)ccc1,10232.93
CHEMBL400413,S(=O)(=O)(C)N1CC[NH+](Cc2c3C(Nc4cc5c(n(Cc6cc(F)ccc6)nc5)cc4)=NC=Nn3cc2)CCC1,210.0
CHEMBL6246,O=C1Oc2c([O-])c(O)cc3C(=O)Oc4c([O-])c(O)cc1c4-c23,690.0
CHEMBL1944921,O(C)c1c2C(=O)c3c([O-])ccc([O-])c3C(=O)c2ccc1,4300.0
CHEMBL4061283,Brc1cc(Nc2ncnc3c2cc(NC(=O)[C@H](NC(=O)OC(C)(C)C)[C@H](CC)C)cc3)ccc1,55.5
CHEMBL135861,[Se]([Se]c1c(C(=O)NC)c2c([nH]1)cccc2)c1c(C(=O)NC)c2c([nH]1)cccc2,13000.01
CHEMBL4070640,O=C(CC)N1C[C@@H](N2C(=O)N(c3c(OC)cccc3)Cc3c2nc(Nc2cc(C)c(N4CC[NH+](C)CC4)cc2)nc3)CC1,27.4
CHEMBL1173667,Clc1c(Cl)ccc(C2=NN(C(=S)N)C(c3ccc(O)cc3)C2)c1,5270.0
CHEMBL2441568,Clc1c(F)ccc(Nc2ncnc3c2cc2NCCOc2c3)c1,1.29
CHEMBL3970399,S(=O)([O-])(=Nc1sccn1)c1ccc(Nc2nncc3c2cccc3)cc1,88.0
CHEMBL1094196,O(CCc1ccc(O)cc1)c1cc2c(CC[NH3+])cn(Cc3ccc(-c4ccc(OC)cc4)cc3)c2cc1,1250.0
CHEMBL3612585,FC(F)(F)COc1c(C)c(COc2ccc(Nc3ncnc4c3cc3N(CCCC(=O)OCC)C(=O)Oc3c4)cc2)ncc1,780.0
CHEMBL3813728,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(NC(=S)NCCN2CCOCC2)cc3)c1,2.26
CHEMBL2437488,O=C(Nc1cc(N2C(=O)C=Nc3c2nc(Nc2ccccc2)nc3)ccc1)C=C,12.8
CHEMBL435831,S(Sc1c(CC(=O)NCc2ccccc2)c2c([nH]1)cccc2)c1c(CC(=O)NCc2ccccc2)c2c([nH]1)cccc2,37999.98
CHEMBL377250,FC(F)(F)c1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(CN4CC[SH0](=O)CC4)cc2)cc3)c1,89.0
CHEMBL490510,O=C(C=Cc1cc(O)c(O)cc1)c1c([O-])c(O)c(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)cc1,18999999.96
CHEMBL373207,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)C#CCN(CC)CC)cc3)c1,3.1
CHEMBL51659,Brc1cc(Nc2ncnc3c2cc(NC(=O)C=C)nc3)ccc1,0.91
CHEMBL3905921,Clc1c(NC(=O)c2cc(-c3c(-c4nc(Nc5c(OC)cc(N6CCC([NH+]7CCCCC7)CC6)cc5)ncc4)n4c(n3)C=CC=C4)ccc2)ccc(F)c1,1000.0
CHEMBL461968,Clc1c(F)ccc(Nc2ncnc3c2cc(CN([C@H](C(=O)N)C)C)c(OC)c3)c1,8.0
CHEMBL7002,O(CC1(C)CCCCC1)c1ccc(CC2C(=O)NC(=O)S2)cc1,4655.0
CHEMBL1958222,O(C)c1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccc(C)cc3)C2)cc1,5460.0
CHEMBL306029,FC(F)(F)c1cc(Nc2ncnc3[nH]c(C)c(C)c23)ccc1,1900.0
CHEMBL450109,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(C#C[C@@H]2NC[C@@H](OC(=O)N4CCOCC4)C2)c3)c1,40.0
CHEMBL504117,Clc1c(OCc2ncccc2)ccc(Nc2ncnc3c2sc(C#C[C@H]2NC[C@H](OC(=O)N4CCOCC4)C2)c3)c1,50.0
CHEMBL3403513,N(C)(c1nc(C)nc2oc(C)cc12)c1cc2c(OCC2)cc1,226.4
CHEMBL1914655,Brc1ccc([C@H](Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)C)cc1,62.0
CHEMBL169390,Oc1cc(-c2c3c(N)ncnc3n(C3CCCC3)c2)ccc1,80.0
CHEMBL247101,Clc1c(OCc2cc(F)ccc2)ccc(NC2=NC=Nn3c2c(C)cc3)c1,250.0
CHEMBL3919447,O=C(C=C)N1C[C@@H](Oc2c(OC)cc3ncnc(N[C@H](C)c4ccccc4)c3c2)CC1,12.0
CHEMBL405398,Brc1c(NCC[NH+]2CCOCC2)c(Nc2ncnc3c2cncc3)ccc1,3.24
CHEMBL3114686,O=C(/C=C/C[NH+]1C(C)CCCC1)N1c2c(OCC1)cc1ncnc(Nc3cc(C#C)ccc3)c1c2,5.0
CHEMBL1241859,Clc1c(O)cc(-c2nn(CC3CC[NH2+]CC3)c3ncnc(N)c23)cc1,100000.0
CHEMBL4092951,Brc1cc(Nc2ncnc3c2cc(NC(=S)NC)cc3)ccc1,9.1
CHEMBL1170278,O=[N+]([O-])c1n(CCOC(=O)/C=C/c2c3c(ccc2)cccc3)c(C)nc1,3880.0
CHEMBL1097189,O(CCc1ccc(O)cc1)c1cc2c(n(CCCc3ccccc3)c3c2CC([NH3+])CC3)cc1,2500.0
CHEMBL1242386,Nc1ncnc2n(C(C)C)nc(-c3cc4c([nH]nc4)cc3)c12,1100.0
CHEMBL454383,Brc1cc(Cc2ncnc3c2cc(NC(=O)C=C)cc3)ccc1,0.71
CHEMBL3961532,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(NC(=O)CC)c(OC)c3)c1,67.0
CHEMBL422347,S(=O)(=O)(CCNc1scc(-c2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cc2)n1)C,82.0
CHEMBL3678950,Brc1ccc(Nc2n(C(C)C)c3nc(Nc4ccc(N5CC[NH+](C)CC5)cc4)ncc3n2)cc1,1.0
CHEMBL277667,O=C1N(NC)C(=O)c2c3c([nH]c4c(O)cccc34)c3n(C4C(O)C(O)C(O)C(CO)O4)c4c(O)cccc4c3c12,100000.0
CHEMBL4100075,O=C/1/C(=C/c2c(C)nc(C)c(C)n2)/CC(C)C\C\1=C/c1c(C)nc(C)c(C)n1,1100.0
CHEMBL3678952,O(C)c1cc(Nc2n(C(C)C)c3nc(Nc4ccc(N5CC[NH+](C)CC5)cc4)ncc3n2)ccc1,1.0
CHEMBL377772,Clc1c(F)c(Nc2ncnc3c2cc(CN2[C@H](CC(=O)N)CCC2)c(OC)c3)ccc1,170.0
CHEMBL160566,S(Sc1n(C)c2c(c1C#N)cccc2)c1n(C)c2c(c1C#N)cccc2,6900.0
CHEMBL592211,Clc1c(O)c(CN(C(=O)Nc2ccccc2)Cc2ccc(O)cc2)ccc1,960.0
CHEMBL3898690,Clc1cc(Nc2ncnc3c2cc(OC2CN(C(=O)C=C)C2)c(OC)c3)ccc1,1.6
CHEMBL2031304,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)CC[NH+]2CCCCC2)c(OCC)c3)c1,0.51
CHEMBL92824,FC(F)(F)c1cc(Nc2ncnc3c2cccc3)ccc1,577.0
CHEMBL497803,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(C#C[C@@H]2N(C(=O)OC)CCC2)c3)c1,140.0
CHEMBL2335014,FC(F)(F)c1c(F)ccc(Nc2nc(N)nc3[nH]c(CCc4ncccc4)cc23)c1,15600.01
CHEMBL3416627,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3sc(-c4c(OC)cccc4)cc23)c1,220.0
CHEMBL1744347,Clc1cc(F)c(Nc2ncnc3c2cc(OC)c(OCCCN2CC[NH+](C)CC2)c3)cc1,75.0
CHEMBL1645466,[NH3+]C1CC[NH+](Cc2c3C(Nc4cc(C#C)ccc4)=NC=Nn3cc2)CC1,10.0
CHEMBL3699607,FC(F)(F)Oc1c(Nc2nc(Nc3cc(NC(=O)C=C)ccc3)c(C(F)(F)F)cn2)ccc(N2CCN(C(=O)C)CC2)c1,5.5
CHEMBL77778,O=C([O-])/C=C/c1ccc(C=C(C#N)C#N)cc1,449999.99
CHEMBL603198,O(C)c1c(C(Cc2c3c(N)nc(N)nc3oc2)C2CC2)cccc1,56500.01
CHEMBL3759356,O=C([O-])c1cc(-c2sc3ncnc(N[C@H](C)c4ccccc4)c3c2)ccc1,8.0
CHEMBL1242750,Fc1c(O)cc(-c2nn(C3CCCCCC3)c3ncnc(N)c23)cc1,775.0
CHEMBL1242657,Fc1c(O)cc(-c2nn([C@@H]3C[NH2+]CC3)c3ncnc(N)c23)cc1,8700.0
CHEMBL343352,Clc1cc(Nc2ncnc3c2cc(N)cc3)ccc1,3.38
CHEMBL511478,Clc1c(OCc2ccccc2)ccc(Nc2c(C(=O)NN)c(N)ncn2)c1,458.0
CHEMBL2011291,Clc1c(-n2c(N)c(c(-c3ccncc3)n2)-c2ccc(F)cc2)c(Cl)cc(Cl)c1,50.0
CHEMBL280074,OCCNc1nc(NCc2ccccc2)c2ncn(C)c2n1,439999.92
CHEMBL91,Clc1c(C(OCc2c(Cl)cc(Cl)cc2)Cn2cncc2)ccc(Cl)c1,29256.01
CHEMBL1956891,Brc1cc(Nc2nc(N)nc3n(Cc4ccc(Cl)cc4)ccc23)ccc1,99900.03
CHEMBL2087360,Clc1c(F)ccc(Nc2ncnc3c2cc2OCCOCCOCCOc2c3)c1,2.0
CHEMBL590524,Brc1cc(/C=N/N=C2SCC(=O)N2)ccc1,7460.0
CHEMBL2437460,O=C(Nc1cc(N2C(=O)C=Nc3c2nc(Nc2ccc(N4CCOCC4)cc2)nc3)ccc1)C=C,6.95
CHEMBL3622672,O=C(Nc1c(OC)cc2ncnc(Nc3cc(C#C)ccc3)c2c1)/C=C/C[NH+]1CCCCC1,2.7
CHEMBL2029435,O=C(Nc1cc(N2C(=O)N(C3CC3)Cc3c2nc(Nc2c(OC)cc(N4CC[NH+](C)CC4)cc2)nc3)ccc1)C=C,0.58
CHEMBL399373,O=C([O-])C1CCN([C@@](C#Cc2ncnc3c2cc(OCC)c(OCC)c3)(Cc2ccccc2)C)CC1,4.2
CHEMBL600381,O=C(NCCCCCCCCCCCCCCCCCC)COc1cc([O-])c2C(=O)C=C(c3ccccc3)Oc2c1,464.0
CHEMBL153573,Brc1cc(Nc2ncnc3c2sc2c3cc(F)c(N)c2)ccc1,1.0
CHEMBL2316148,Clc1ccc(/C=C\2/C(=O)/C(=C/c3cc(OC)cc(OC)c3)/CCC/2)cc1,15300.0
CHEMBL3344219,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc([C@H](NOC(=O)CCCCCC)CS(=O)(=O)C)cc2)cc3)c1,110.2
CHEMBL3951099,Clc1c(Cl)ccc(Nc2ncnc3c2cc(OC)c(OCc2onc(-c4ccc(C(C)(C)C)cc4)n2)c3)c1,50.0
CHEMBL241918,O=C(Nc1c(OCC)cc2ncnc(NC=3C(=O)C=C(OCc4cc(OC)ccc4)C(=O)C=3)c2c1)/C=C/C[NH+](C)C,107.3
CHEMBL3353402,Clc1c(-c2c3n(nc2)C=CC=C3)nc(Nc2c(OC)cc(N3CCN(C(=O)[C@H]([NH3+])C)CC3)c(NC(=O)C=C)c2)nc1,8999999.8
CHEMBL2047020,O=C(NO)CCCCCC(=O)Nc1cc(C(=O)Nc2cc(C#C)ccc2)c(O)cc1,3310.0
CHEMBL3612562,O(CCN1C(=O)Oc2c1cc1c(Nc3cc(C#C)ccc3)ncnc1c2)C,190.0
CHEMBL481324,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3sc(-c4sc(CNCCS(=O)(=O)C)cc4)cc23)c1,96.0
CHEMBL4063890,Brc1c(/C=C\2/C(=O)/C(=C/c3c(C)nc(C)c(C)n3)/CN(C)C/2)cc(OC)c(OC)c1,60.0
CHEMBL3904778,Brc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(OC)cc2)nc1,5.5
CHEMBL1173601,Brc1c(C2N(C(=S)N)N=C(c3cc(Cl)c(Cl)cc3)C2)cccc1,6430.0
CHEMBL3983586,Fc1ccc(/C=C/C(=NNc2nncc3c2cccc3)c2ccc(C)cc2)cc1,6.5
CHEMBL592711,ClCCN(CCCl)c1ccc(C(=O)Nc2ccc(F)cc2)cc1,1720.0
CHEMBL2381511,Clc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(CC(=O)OCCCCCCOc4c(S(=O)(=O)c5ccccc5)[n+]([O-])on4)CC3)cc2)nc1,292.0
CHEMBL345109,Brc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/C(=O)NCCC[NH+](C)C)cc3)ccc1,0.44
CHEMBL1241770,Clc1c(O)cc(-c2nn(CC3C[NH2+]CC3)c3ncnc(N)c23)cc1,2010.0
CHEMBL2348414,Clc1c(Oc2cc(C(F)(F)F)ccc2)ccc(Nc2ncnc3NCCC(C(=O)NCCO)=Cc23)c1,38.0
CHEMBL2426289,O=C(Nc1cc(Nc2nc(-c3c4n(nc3)C=CC=C4)ccn2)c(OC)cc1)/C=C/C[NH+](C)C,20000.01
CHEMBL597402,Brc1cc(Nc2ncnc3c2cc(NC(=O)COc2c(F)c(F)c(F)c(F)c2F)cc3)ccc1,23.6
CHEMBL418909,O=C(NCC[NH2+]Cc1ccc(-c2sc3c(Nc4cc5c([nH]cc5)cc4)cc[nH+]c3c2)cc1)C,2.0
CHEMBL1928301,Clc1c(Nc2ncnc3sc(C(=O)c4[nH]c5c(c4)cccc5)cc23)ccc(OCc2cc(F)ccc2)c1,18.5
CHEMBL3353406,O=C(Nc1c(N(CC[NH+](C)C)C)cc(OC)c(Nc2nc(c(C#N)cn2)-c2c3c(n(C)c2)cccc3)c1)C=C,46000.01
CHEMBL3237930,Clc1c(Oc2cc(NC(=O)CC[NH+](CC)CC)ccc2)nc(Nc2c(OC)cc(N3CC[NH+](C)CC3)cc2)nc1,877.0
CHEMBL3622622,Fc1cc(COc2ccc(Nc3ncnc4c3cc(NC(=O)C=C)c(O[C@@H]3COCC3)c4)cc2)ccc1,72.2
CHEMBL206955,Clc1c(F)ccc(Nc2ncnc3c2cc(CN2[C@@H](C(=O)N)CCC2)c(OC)c3)c1,6.0
CHEMBL309625,O=[N+]([O-])c1c([O-])ccc(C=C(C#N)C(N)=C(C#N)C#N)c1,59999.97
CHEMBL3920583,Clc1c(F)ccc(Nc2ncnc3c2cc(-c2nnn(CCCCCC(=O)NO)c2)cc3)c1,0.65
CHEMBL1630112,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2sc(C(=O)Nc4c(N)cccc4)cc2)cc3)c1,2.8
CHEMBL272477,Brc1c(N(CO)CO)c(Nc2ncnc3c2cncc3)ccc1,14.13
CHEMBL1016,O=C([O-])c1c2n(Cc3ccc(-c4c(-c5nnn[n-]5)cccc4)cc3)c(OCC)nc2ccc1,3276.9
CHEMBL3671522,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)C(=C)C)c3)cc1,69.0
CHEMBL2325103,S=C(N)N1C(c2c3c(ccc2)cccc3)CC(c2ccc(F)cc2)=N1,8250.0
CHEMBL202970,Clc1c(F)ccc(Nc2ncnc3Oc4c(cc(OC)c(OC)c4)CNc23)c1,690.0
CHEMBL66101,O(C)c1c(OC)cc2c(ncc(/C=C/c3ccc(OC)cc3)c2)c1,20000.01
CHEMBL247914,[NH3+]C1CC[NH+](Cc2c3C(Nc4cc5c(n(Cc6ncccc6)nc5)cc4)=NC=Nn3cc2)CC1,47.0
CHEMBL497697,Fc1cc(Cn2ncc3c2ccc(Nc2c(CN=NC)c(N)ncn2)c3)ccc1,12.0
CHEMBL162034,Brc1cc(Nc2ncnc3c2cc(NCC[NH+](C)C)nc3)ccc1,1.1
CHEMBL4080711,S=C(NCc1ccccc1)Nc1cc2c(Nc3cc(O)ccc3)ncnc2cc1,63.6
CHEMBL3325479,O=C(OCC)C1=C(N)N(c2cnccc2)C2=C(C(=O)CCC2)C1C=1c2n(nnn2)-c2c(cc(OC)cc2)C=1,200.0
CHEMBL3353407,Clc1c(-c2c3c(n(C)c2)cccc3)nc(Nc2c(OC)cc(N(CC[NH+](C)C)C)c(NC(=O)C=C)c2)nc1,58000.03
CHEMBL3612572,O(CCN1C(=O)Oc2c1cc1c(Nc3cc(OC)c(OC)cc3)ncnc1c2)C,5500.0
CHEMBL1821882,Brc1ccc(C2=NN(c3scc(-c4ccccc4)n3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1,15720.0
CHEMBL2347962,O=C(Nc1cc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)ccc1)CCCCC[NH+](C)C,4327.0
CHEMBL2425083,Clc1c(F)ccc(Nc2ncnc3c2cc(OCCCN2CC4(CS(=O)(=O)C4)C2)c(OC)c3)c1,24.0
CHEMBL3622650,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)/C=C/C[NH+]2CCCCC2)c(O[C@@H]2COCC2)c3)c1,5.3
CHEMBL4102455,Brc1cc(Nc2ncnc3c2cc(NC(=S)Nc2c(Cl)cccc2)cc3)ccc1,15.8
CHEMBL1812571,Clc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/c2c([N+](=O)[O-])cccc2)cc3)ccc1,940.0
CHEMBL145266,O=[N+]([O-])c1c([O-])c(OC)cc(/C=C(\C#N)/C(=O)NCCCCNC(=O)/C(/C#N)=C/c2cc(OC)c([O-])c([N+](=O)[O-])c2)c1,19000.01
CHEMBL93173,O(C)c1c(OC)cc2ncnc(NCc3cc(C)ccc3)c2c1,170.0
CHEMBL3237934,Clc1c(Oc2cc(NC(=O)CCN3CC[NH+](C)CC3)ccc2)nc(Nc2c(OC)cc(N3CC[NH+](C)CC3)cc2)nc1,7442.0
CHEMBL475352,O(C)c1c(-c2sc3c(n2)cccc3)ccc(Nc2ncnc3[nH]cnc23)c1,2600.0
CHEMBL3971939,O=C(C=C)N1CCC(Oc2c(OC)cc3ncnc(Nc4cc(C)ccc4)c3c2)CC1,9.3
CHEMBL1956887,Brc1cc(Nc2nc(N)nc3[nH]c(Cc4ccc(-c5ccccc5)cc4)cc23)ccc1,6160.0
CHEMBL3085377,O(C)c1c(OC)cc2ncnc(C#C[C@@]([NH+](CC)CC)(C)c3ccccc3)c2c1,7300.0
CHEMBL3416617,Brc1sc2ncnc(N[C@H](C)c3ncccc3)c2c1,2079.0
CHEMBL195204,Clc1c(OCc2ncsc2)ccc(Nc2ncnc3c2c(OC2CC[NH+](C)CC2)ccc3)c1,698.0
CHEMBL3950966,O=C(Nc1c(OCC)cc2ncnc(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)c2c1)/C=C/C[NH+](C(C)C)C(C)C,7.0
CHEMBL3416624,O(C)c1c(-c2sc3ncnc(Nc4ccccc4)c3c2)cccc1,173.0
CHEMBL1830276,Clc1ccc(/C(=N\NC(=S)N)/C=C/c2ccccc2)cc1,590.0
CHEMBL75880,C(CC1[NH2+]CCCC1)(C1CCCCC1)C1CCCCC1,1485.2
CHEMBL279481,O=C1NC(=O)c2c3c([nH]c4c(O)cccc34)c3[nH]c4c(O)cccc4c3c12,29000.01
CHEMBL132169,O=C(N(C)[C@@H]1[C@H](OC)[C@@]2(C)O[C@H](n3c4c5n2c2c(c5c5c(C(=O)NC5)c4c4c3cccc4)cccc2)C1)c1ccc(OC)cc1,3600.0
CHEMBL120979,Clc1cc(Nc2ncnc3[nH]nc(Nc4cc(OC)ccc4)c23)ccc1,8.0
CHEMBL371863,O=C(OCC)c1c(CC)c2C(NCc3ccccc3)=NC=Nn2c1,200.0
CHEMBL2437223,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(C[NH2+]CCSC)cc2)cc3)c1,25.1
CHEMBL3958006,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)/C=C/CN2CCOCC2)nc3)c1,2.0
CHEMBL316127,Brc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/CN2CCOCC2)cc3)ccc1,74.0
CHEMBL3908711,BrCC(=O)OCCN1C(=O)Oc2c1cc1c(Nc3cc(Cl)c(F)cc3)ncnc1c2,460.0
CHEMBL7917,Clc1cc(Nc2ncnc3c2cc(OC)c(OC)c3)ccc1,0.31
CHEMBL3774396,O=C1N(CCC[NH+]2CCCCC2)c2c(OC1)cc1ncnc(Nc3cc(C#C)ccc3)c1c2,211.4
CHEMBL3221557,O=C(OCCCC)Nc1c(C)cc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,7600.0
CHEMBL3233778,Clc1c(F)ccc(Nc2ncnc3sc(NC(=O)/C=C/C[NH+](CC)CC)cc23)c1,8.0
CHEMBL3237929,Clc1c(Oc2cc(NC(=O)CC[NH+](C)C)ccc2)nc(Nc2c(OC)cc(N3CC[NH+](C)CC3)cc2)nc1,638.0
CHEMBL3671570,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)C[NH+]2CCCCC2)c3)cc1,7.0
CHEMBL3806170,O(c1c2OCCOc2c2c(Nc3cc(C#C)ccc3)ncnc2c1)C1COCC1,16.7
CHEMBL2031298,Brc1cc(Nc2ncnc3c2cc(NC(=O)CC[NH+]2CCCCC2)cc3)ccc1,0.27
CHEMBL3699614,Brc1c(Nc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(C(=O)C)CC3)cc2)nc1,5.5
CHEMBL347161,S(Sc1n(C)c2c(c1C(=O)Nc1ccc(C(=O)[O-])cc1)cccc2)c1n(C)c2c(c1C(=O)Nc1ccc(C(=O)[O-])cc1)cccc2,16900.0
CHEMBL3092324,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)NCCS(=O)(=O)C)c(O[C@@H]2COCC2)c3)c1,41.0
CHEMBL3979264,Clc1c(NC(=O)Nc2ccccc2)ccc(Nc2ncnc3c2cc(OC)c(OCCCN2CC[NH+](C)CC2)c3)c1,14.0
CHEMBL1641994,Brc1cc(Nc2ncc(C#N)c3c2cc(NC(=O)OCC)cc3)ccc1,12800.01
CHEMBL2347971,OC[C@@H](Nc1ncnc2oc(c(-c3cocc3)c12)-c1ccccc1)c1ccccc1,352.0
CHEMBL496388,Clc1c(F)ccc(Nc2c(C#N)cnc3c(Cl)cc(NCc4[nH]nnc4)cc23)c1,1000.0
CHEMBL3734933,F[C@H]1[C@@H](OC)CCN(c2nc(Nc3ncc4nc(CO)n(C(C)C)c4c3)ccn2)C1,290.0
CHEMBL3678960,O=C(Nc1cc(Nc2nc3n(C(C)C)c(Nc4ccccc4)nc3cn2)ccc1)C=C,0.6
CHEMBL115187,Brc1cc(Nc2c(C#N)cnc3c2cc(NC(=O)C#CCN(CCC)CCC)cc3)ccc1,128.82
CHEMBL490987,S(=O)(=O)(Oc1ccc(/C=C/[N+](=O)[O-])cc1)c1ccc(C(=O)NC(C)C)cc1,1000.0
CHEMBL3736508,O(C)C1CCN(c2nc(Nc3ncc4nc(C)n(C(C)C)c4c3)ccn2)CC1,882.0
CHEMBL604893,Clc1c(-c2sc3c(n2)cccc3)ccc(Nc2ncnc3c2cc(OCCCN2CC[NH+](C)CC2)c(OC)c3)c1,44.0
CHEMBL1242118,O=C1c2c(OC=C1)ccc(-c1nn(C(C)C)c3ncnc(N)c13)c2,29000.01
CHEMBL2064383,O=C1N(CCC[NH+]2CCOCC2)c2c(O1)cc1ncnc(Nc3ccc(C)cc3)c1c2,67.0
CHEMBL3921347,O=C(Nc1c(OC)cc2ncnc(Nc3cc4c([nH]nc4)cc3)c2c1)CC,79.0
CHEMBL1242110,Fc1c(O)cccc1-c1nn(C(C)C)c2ncnc(N)c12,3720.0
CHEMBL3699616,FC(F)(F)c1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(C(=O)CC(C)(C)C)CC3)cc2)nc1,650.0
CHEMBL1956892,Brc1cc(Nc2nc(N)nc3n(Cc4c(OC)ccc(OC)c4)ccc23)ccc1,69199.98
CHEMBL265629,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(CN2CC(=O)NCC2)cc4)c3)ccc1,350.0
CHEMBL384699,Clc1cc(Nc2ncnc3c2cc(OCCC[NH+]2CCOCC2)c(OC)c3)c(F)cc1,51.0
CHEMBL3344209,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(C(N)CS(=O)(=O)C)cc2)cc3)c1,17.6
CHEMBL345294,Brc1cc(Nc2ncnc3c2scc3)ccc1,11.0
CHEMBL474543,Clc1cc2[nH+]ccc(Nc3ccc(-c4sc5c(n4)cccc5)cc3)c2cc1,5300.0
CHEMBL310740,OCC[NH2+]Cc1ccc(-c2sc3c(Nc4cc5c([nH]cc5)cc4)cc[nH+]c3c2)cc1,2.0
CHEMBL2325091,Brc1ccc(C2=NN(c3ccccc3)C(c3c4c(ccc3)cccc4)C2)cc1,490.0
CHEMBL3954273,Brc1c(Nc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)c(OC)c(OC)cc2)nc1,65.0
CHEMBL1242294,Nc1ncnc2n(C(C)C)nc(-c3cc4c([nH]cc4)cc3)c12,176.0
CHEMBL380078,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3nc(CNC(=O)NC)ccc3)cncn2)c1,23.0
CHEMBL3905432,O=C(C#CC)N1[C@H](Cn2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc23)CCC1,289.4
CHEMBL3699600,Clc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(C(=O)C(F)(F)F)CC3)cc2)nc1,5.5
CHEMBL166255,Brc1cc(Nc2ncnc3c2cc(NCC[NH+](CCO)C)nc3)ccc1,1.7
CHEMBL589847,ClCCN(CCCl)c1ccc(C(=O)NCc2ccccc2)cc1,17510.0
